user_id,daily_screen_time_hours,social_media_hours,work_study_hours,sleep_hours,notification_count,breaks_per_day,stress_level,productivity_score
6223,6.33,2.68,6.09,7.75,29,3,5,60
6224,10.26,3.21,5.23,6.72,93,6,1,89
6225,7.54,3.3,3.65,5.88,234,6,1,5
6226,5.84,3.81,5.48,7.38,206,2,5,6
6227,3.65,4.68,6.76,4.55,178,7,5,100
6228,7.29,2.47,5.17,6.13,76,9,8,97
6229,8.16,1.87,5.19,6.75,53,9,2,15
6230,5.24,3.24,3.25,7.08,197,8,7,39
6231,7.08,1.13,7.29,6.61,235,14,5,80
6232,5.77,1.69,7.09,5.9,104,5,2,39
6233,6.13,3.7,4.18,8,115,8,5,88
6234,1.52,2.35,4.75,4.65,144,9,9,21
6235,6.06,1.05,7.83,6.44,103,1,5,13
6236,8.44,0.71,2.73,6.13,63,1,5,29
6237,5.24,2.56,6.21,8.12,200,11,2,98
6238,6.61,3.87,3.88,6.2,91,13,9,5
6239,4.99,3.85,8.56,7.37,217,5,2,67
6240,7.22,2.63,5.13,7.23,22,7,5,21
6241,6.07,4.91,7.52,4.41,42,13,2,9
6242,4.62,2.37,3.48,6.71,144,9,2,67
6243,9.17,2.33,2.5,4.53,167,9,6,44
6244,8.36,0,4.53,7.26,20,14,10,62
6245,5.29,1.96,5.53,5.85,79,3,3,94
6246,7.5,3.52,3.98,8.34,30,1,10,67
6247,7.57,4.38,6.52,6.57,41,3,9,62
6248,7.78,1.5,4.58,5.8,142,8,6,62
6249,3.11,3.05,1,8.36,115,7,10,60
6250,8.51,3.76,6.11,5.67,102,5,10,49
6251,5.36,2.51,3.23,7.96,44,11,2,39
6252,5.78,0,4.28,7.41,56,10,1,41
6253,11.78,2.8,8.11,6.32,21,12,2,50
6254,7.1,3.41,8.55,5.06,46,9,10,98
6255,5.73,1.36,3.85,8.41,247,13,6,17
6256,2.09,2.2,6.16,7.45,53,4,2,53
6257,9.28,1.11,3.9,5.8,31,6,7,55
6258,3.81,0,4.43,7.12,148,12,7,78
6259,4.49,3.73,3.79,8.11,96,5,1,75
6260,5.84,2.5,1.55,6.95,64,6,6,56
6261,9.33,4.42,5.19,7.11,246,4,5,1
6262,8.05,3.53,5.58,8.14,19,3,8,65
6263,6.18,2.07,3.66,8.8,179,5,8,64
6264,7.12,2.4,7.18,6.64,225,5,9,52
6265,5.3,3.18,4.13,5.06,126,14,2,15
6266,6.78,3.66,3.73,5.11,247,11,1,2
6267,6.65,2.89,6.05,5.9,89,2,10,12
6268,8.44,3.83,1.91,5.58,85,10,6,45
6269,8.43,2.14,6.81,4.61,192,4,2,57
6270,7.49,1.3,4.2,9.2,187,13,5,42
6271,5.78,2.42,6.98,7.49,169,3,1,2
6272,7.98,2.75,7.58,6.12,97,14,1,87
6273,6.32,1.06,6.28,6.76,205,7,5,62
6274,4.34,0.9,3.38,4.48,243,5,6,34
6275,5.69,3.04,2.5,8.3,106,6,7,17
6276,6.67,2.01,2.13,4.27,27,14,4,41
6277,8.32,2.3,7.21,7.46,120,11,4,78
6278,6.13,2.07,4.73,4.41,218,7,5,75
6279,4.08,4.32,3.8,6.26,94,2,6,84
6280,6.61,4.01,4.74,8.42,74,10,8,71
6281,6.73,1.02,7.16,4.68,132,4,9,65
6282,6.87,1.86,6.56,6.61,247,14,7,15
6283,8.34,3.52,5.88,7.62,117,6,10,38
6284,8.54,3.22,6.28,7.4,162,3,3,98
6285,5.31,2.45,5.36,6.89,132,6,6,73
6286,5.27,1.13,5.6,7.44,40,10,9,65
6287,4.42,1.68,5.44,6.01,244,1,6,9
6288,7.9,1.88,5,9.31,221,8,10,42
6289,9.4,2.83,6.51,4.71,227,10,8,66
6290,5.87,4.54,5.72,8.31,156,5,8,86
6291,6.02,1.68,3.24,7.05,231,14,4,89
6292,9.43,1.27,6.06,7.6,98,14,7,51
6293,7.51,2.37,5.49,7.83,237,14,7,78
6294,7.37,3.74,6.22,7.52,122,11,7,99
6295,4.12,0.76,4.79,5.75,27,14,8,80
6296,7.86,4.24,6.62,6.43,205,1,2,19
6297,4.64,2.29,4.88,4.91,228,14,2,31
6298,4.23,1.62,6.45,6.41,170,10,6,66
6299,5.81,0.58,4.09,7.22,79,10,6,32
6300,5.33,3.35,4.23,7.59,16,11,5,100
6301,6.06,2.29,6.2,7.31,10,1,2,75
6302,3.62,2.7,4.34,4.52,111,11,8,8
6303,8.42,1.42,9.41,6.07,108,10,3,69
6304,8.76,2.12,6.13,5.94,96,12,1,98
6305,2.61,1.92,5.05,5.1,89,3,1,32
6306,8.46,2.38,6.64,5.71,68,6,7,47
6307,4.88,1.7,4.04,6.8,43,2,7,70
6308,8.21,0.66,6.85,8.64,235,8,6,8
6309,6.36,5.77,6.79,5.56,232,11,6,34
6310,6.56,0.86,7.51,5.33,244,10,5,4
6311,6.13,2.72,4.12,6.02,232,7,6,36
6312,8.92,0.37,2.55,7.24,189,11,2,44
6313,4.02,0.1,3.78,8.39,148,2,5,25
6314,7.72,2.62,4.44,6.69,17,1,2,26
6315,8.7,2.71,8.33,4.92,97,7,3,33
6316,7.93,4.01,9.39,5.2,224,13,5,9
6317,11.15,2.98,5.69,7.04,233,13,1,47
6318,5.44,2.32,5.02,8.09,62,7,3,72
6319,8.41,1.36,4.3,9.16,152,3,10,17
6320,6.29,4.3,6.65,5.26,37,14,6,15
6321,8.97,3.61,9.38,6.98,221,10,2,42
6322,6.48,1,8.57,5.46,151,13,3,54
6323,5.72,2.55,7.28,5.63,99,8,9,13
6324,9.11,2.67,7.25,5.52,195,8,8,50
6325,5.52,2.09,6.66,6.37,66,5,3,44
6326,3.67,3.43,4.91,5.65,189,7,7,3
6327,5.47,3.5,3.53,10,46,3,4,53
6328,7.74,2.27,4.96,6.2,11,6,7,56
6329,9.28,2.16,5.84,8.08,171,3,5,54
6330,6.72,4.3,2.09,5.94,43,11,2,57
6331,9.14,3.62,4.69,9.7,67,12,6,12
6332,3.78,2.59,3.35,7.24,235,9,1,93
6333,5.61,0.54,7.03,7.89,82,7,6,59
6334,5.92,2.91,3.9,6.03,198,1,1,65
6335,6.27,3.34,5.66,8.07,117,8,3,96
6336,6.67,0,3.6,7.24,126,9,10,37
6337,7.88,2.8,8.2,6.31,191,10,7,20
6338,5.61,2,1.6,5.4,125,2,2,72
6339,6.78,2.23,5.95,6.49,123,1,9,37
6340,6.41,1.41,2.45,6.38,204,11,3,31
6341,4.65,2.32,3.98,7.93,39,4,3,95
6342,6.27,4.17,5.41,6.5,92,9,7,25
6343,6.21,1.96,5.51,4.3,232,6,1,50
6344,6.17,3.66,5.46,7.64,217,11,5,49
6345,6.56,1.53,5.3,8.48,116,13,10,8
6346,6.65,3.41,3.72,4.63,68,12,3,94
6347,5.64,2.5,4.67,9.15,195,10,1,94
6348,9.05,2.92,5.06,8.62,129,8,7,91
6349,4.16,2.51,5.39,5.98,161,7,10,35
6350,5.06,3.27,4.87,5.35,152,5,7,13
6351,12.06,0,6.46,8.17,159,5,9,21
6352,4.42,0.8,5.19,5.02,169,14,7,73
6353,3.79,3,5.4,5.93,84,6,4,24
6354,7.97,0.05,4.23,5.09,102,6,3,48
6355,2.35,1.86,2.9,6.81,179,5,6,33
6356,6.03,2.43,5.31,8.7,196,8,6,1
6357,10.79,1.51,7.41,7.29,97,3,2,72
6358,3.41,1.67,5.89,8.12,92,9,7,3
6359,2.54,2.83,3.37,6.34,64,5,1,14
6360,3.5,3.71,6.63,6.93,142,9,9,14
6361,8.3,1.35,4.33,5.21,247,5,2,49
6362,8.75,1.81,6.43,6.67,178,3,3,33
6363,5.47,1.62,4.26,5.83,66,9,6,4
6364,7.87,0,5.71,6.59,62,2,7,38
6365,9.28,2.67,3.96,6.5,175,12,1,25
6366,10.07,3.62,4.01,6.39,10,13,3,47
6367,6.01,3.72,1.87,9.54,69,5,6,13
6368,1.9,1.46,6.02,9.1,231,3,4,39
6369,4.86,1,5.74,8.64,85,7,5,25
6370,5.65,2.53,5.85,9.13,55,4,3,73
6371,5.98,3.5,5.55,8.65,13,14,8,43
6372,6.12,2.69,3.48,6.77,24,8,1,38
6373,8.74,2.85,6.93,6.64,90,1,10,35
6374,9.05,3.87,6.99,7.11,125,5,7,93
6375,6.16,1.61,3.42,6.53,21,8,2,55
6376,8.7,2.24,6.06,5.45,10,2,8,50
6377,7.22,4.46,6.75,7.19,86,6,3,78
6378,6.63,2.26,4.06,4.76,39,7,4,34
6379,8.31,0.98,4.41,6.98,211,6,2,25
6380,6.64,1.7,6.07,5.51,237,10,5,42
6381,10.62,1.37,1.98,6.69,143,3,9,92
6382,3.62,2.93,2.82,7.05,82,6,4,51
6383,5.47,1.42,3.02,6.34,59,7,7,94
6384,6.25,2.83,1.41,4.67,139,13,8,37
6385,7.38,1.62,7.17,5.26,15,3,10,66
6386,9.04,0,1.02,7.4,84,12,1,85
6387,6.45,2.87,5.69,6.08,99,10,6,34
6388,3.66,2.68,6.62,7.53,101,2,5,83
6389,8.19,3.12,4.41,6.81,86,3,10,38
6390,8.01,1.69,3.66,6.54,175,12,10,31
6391,2.62,1.56,5.47,7.25,85,14,1,26
6392,6.49,2.98,5,5.92,92,1,9,76
6393,3.32,4.32,7.01,7.32,27,7,10,94
6394,5.17,2.51,1,6.25,156,4,7,26
6395,4.69,3.01,3.16,10,165,3,1,63
6396,8.12,2.11,6.12,5.33,21,14,2,48
6397,6.73,0.65,5.1,6.34,233,6,4,95
6398,3.93,3.66,6.5,6.39,61,14,10,79
6399,8.26,3.59,5.52,5.04,214,3,9,10
6400,3.63,3.35,4.73,7.74,96,12,2,36
6401,7.16,2.28,4.4,6.24,109,11,1,40
6402,4.87,3.22,9.65,3.71,195,10,1,26
6403,5.77,3.57,8.07,7.7,231,3,9,9
6404,7.51,4.44,5.99,5.97,31,9,1,53
6405,7.54,3.69,5.16,6.66,111,2,4,81
6406,9.17,2.58,6.08,7.68,182,5,5,70
6407,6.34,0.93,6.65,6.33,71,10,6,86
6408,7.11,2.69,5.84,6.32,51,10,6,80
6409,5.62,2.81,3.5,10,76,2,3,86
6410,6.86,3.35,8.57,4,146,6,7,53
6411,7.38,4.12,5.49,5.13,201,4,8,39
6412,6.3,2.39,9.03,5.38,152,7,1,61
6413,2.89,5.02,5.37,9.13,167,13,9,52
6414,7.16,0.39,4.51,5.96,163,1,6,68
6415,7.23,3,7.77,7.11,103,8,1,68
6416,5.14,1.54,5.6,6.18,206,2,9,73
6417,3.93,0.21,5.27,7.58,131,4,4,78
6418,9.45,2.26,2.6,6.78,104,11,9,42
6419,7.48,0.75,6.32,7.13,136,13,10,90
6420,6.04,2.31,4.01,8.47,31,7,5,67
6421,4.23,2.54,4.1,7.37,63,14,6,96
6422,4.86,3.84,4.02,5.84,242,8,9,75
6423,9.11,0.69,5.88,7.21,134,9,6,51
6424,6.78,3.59,1.93,9.94,67,5,1,3
6425,5.4,2.62,4.58,7.53,216,9,1,13
6426,7.52,3.73,6.96,7,246,9,2,13
6427,4.87,1.98,2.51,5.02,190,3,2,61
6428,9.5,0.9,5.35,7.74,108,7,6,24
6429,9.21,1.04,3.74,7.93,28,8,10,20
6430,5.57,0.95,4.19,7.21,171,1,10,74
6431,5.24,3.07,8.31,6.95,219,11,5,87
6432,1.26,4.27,1.7,10,151,10,7,97
6433,3.54,1.82,6.53,7.91,31,5,8,55
6434,3.82,3.25,4.04,8.41,225,1,10,35
6435,6.77,0.67,3.94,6.89,150,3,10,78
6436,5.85,2.72,2.78,6.63,132,2,10,80
6437,3.81,3.3,6.51,7.62,201,13,10,30
6438,5.94,0.76,4.62,6.63,65,2,3,83
6439,7.51,2.26,4.36,6.73,209,4,9,33
6440,7.56,3.36,5.22,7.4,51,5,1,41
6441,2.7,0,4.66,6.13,75,11,3,66
6442,6.24,4.1,1,7.09,200,1,2,49
6443,3.73,2.92,4.02,6.9,179,11,6,8
6444,8.3,3.36,6.79,8.06,228,6,1,84
6445,8.07,2,1.99,6.01,43,11,8,3
6446,4.7,0.43,2.82,4.2,38,11,10,85
6447,4.97,3.14,4.15,6.4,163,5,10,65
6448,5.58,2.4,3.55,7.32,160,13,3,85
6449,1.99,2.54,4.94,8.05,45,4,6,72
6450,7.17,3.81,2.81,5.9,127,6,2,2
6451,5.95,3.41,4.22,7.5,18,2,5,87
6452,8.44,4.81,4.9,8.28,94,8,2,41
6453,4.3,2.68,6.3,7.78,51,6,7,53
6454,5.26,1.67,7.49,5.77,237,3,5,75
6455,3.49,2.27,4.48,5.91,76,4,8,16
6456,4.49,3,8.78,7.37,16,12,6,9
6457,4.14,3.72,4.63,8.91,32,13,8,96
6458,8.49,0.74,6.66,6.82,169,2,9,39
6459,5.1,2.51,8.86,6.59,32,4,7,64
6460,6.75,4.43,5.28,5.02,25,9,1,36
6461,5.74,2.21,2.25,6.33,78,4,9,23
6462,3.96,3.62,5.18,5.87,22,13,9,47
6463,6.16,3.09,3.78,6.84,19,8,10,49
6464,7.7,3.65,4.45,4.83,68,3,2,55
6465,4.08,1.53,8.97,6.37,11,13,2,94
6466,8.12,1.53,2.55,5.49,217,5,7,10
6467,4.8,2.52,5.6,8.02,189,2,5,63
6468,5.53,0.66,3.24,5.68,138,14,5,95
6469,7.56,2.18,4.38,6.06,207,9,1,26
6470,5.17,2.8,6.49,7.17,63,9,6,48
6471,6.58,4.64,5.64,6.21,28,14,8,30
6472,5.87,2.98,4.55,9.87,106,10,4,2
6473,6.76,3.25,3.7,8.01,37,7,3,29
6474,1.74,3.9,5.63,6.82,142,2,10,54
6475,2.84,1.34,8.42,7.28,85,4,10,32
6476,7.73,2.3,3.2,3.74,167,6,1,38
6477,8.57,5.41,8.82,8.4,218,9,4,21
6478,4.68,2.41,7.4,7.47,28,13,2,27
6479,6.01,3.84,7.74,6.7,113,6,5,88
6480,7.09,3.66,5.62,7.54,51,4,10,34
6481,7.89,0.73,7.34,7.69,162,1,1,23
6482,2.44,2.87,2.98,6.26,44,7,9,78
6483,4.73,2.68,3.66,7.29,18,7,9,39
6484,5.83,2.9,6.53,8.16,233,6,5,69
6485,7.91,1.6,5.59,7.39,48,3,1,73
6486,11.5,1.16,4.7,6.47,193,5,3,45
6487,6.04,1.93,1,7.19,47,7,7,63
6488,3.69,2.38,4.13,8.6,24,6,5,8
6489,7.3,3.92,2.65,7.82,118,7,9,7
6490,9.14,4.68,5.99,5.29,183,5,4,30
6491,6.72,4.18,4.62,7.56,174,12,5,12
6492,4.69,3.53,3.74,7.39,99,1,3,20
6493,8.42,1.29,10.29,8.31,134,10,8,64
6494,7.83,2.01,7.08,6.84,69,11,3,29
6495,4.45,2.75,7.11,6.32,71,5,6,55
6496,7.26,1.74,9.4,5.02,40,2,7,12
6497,8.49,3.19,6.6,5.9,39,10,2,84
6498,8.86,3.36,3.46,8.37,75,10,7,22
6499,6.37,3.14,3.22,7.06,16,2,3,23
6500,5.78,3.73,6.93,6.67,167,4,3,48
6501,8.95,1.41,1,8.48,170,14,5,45
6502,4.08,3.62,4.84,8.22,121,6,4,26
6503,7.38,1.67,1,5.84,112,5,10,28
6504,3.76,1.37,5.2,8.36,120,7,7,55
6505,8.63,3.14,6.71,4.64,47,10,3,73
6506,5.98,3.96,5.56,7.4,221,8,9,69
6507,9.04,3.09,6.88,7.24,156,10,1,2
6508,7.48,2.52,8.93,8.29,146,1,2,28
6509,4.05,2.87,4.71,7.3,95,13,9,77
6510,9.35,2.66,10.62,6.48,169,8,8,79
6511,9.6,1.15,5.43,6.58,167,14,7,53
6512,8.26,1.01,6.9,10,143,3,9,14
6513,4.98,2.41,3.78,6.91,198,10,5,46
6514,5.89,2.6,8.24,7.58,218,12,3,78
6515,6.79,2.51,7.08,4.17,174,14,2,67
6516,5.09,3.31,7.94,5.72,88,10,6,74
6517,9.88,2.24,5.11,7.47,208,2,2,70
6518,6.79,3.18,2.49,4.7,215,14,8,20
6519,1.09,2.33,5.92,7.51,157,2,5,35
6520,7.18,4.69,1.61,5.86,39,5,2,48
6521,5.8,2.6,4.33,5.46,27,13,6,43
6522,6.35,5.31,5.38,5.85,200,2,6,20
6523,5.76,2.92,9.75,8.79,198,4,8,56
6524,8.11,2.24,5.64,7.23,194,3,6,3
6525,8.74,1.42,5.28,5.62,159,8,3,68
6526,7.07,0.77,4.87,7.81,226,9,8,11
6527,5.82,1.31,2.32,7.88,97,11,2,62
6528,6.42,1.44,5.17,6.3,104,14,9,61
6529,6.54,2.97,5.21,8.05,186,12,6,95
6530,4.9,1.87,3.06,8.11,27,14,1,58
6531,7.66,2.72,2.63,7.91,235,14,4,29
6532,7.42,4.04,4.04,5.92,70,14,1,38
6533,9.58,2.39,5.13,5.27,91,6,3,84
6534,9.01,4.99,4.08,4.6,87,4,10,88
6535,5.13,1.09,2.9,5.95,205,11,6,87
6536,8.14,2.32,5.58,6.32,144,11,3,22
6537,4.6,1.85,6.08,6.43,144,14,5,86
6538,7.89,3.62,5.24,6.74,74,2,8,41
6539,5.47,0,3.87,9.05,49,11,8,84
6540,4.45,0.77,6.19,6.36,125,8,9,63
6541,7.06,2.37,4.62,6.74,33,14,4,38
6542,1.15,4.36,2.62,4.44,169,3,5,50
6543,3,2.77,7.07,9.7,19,2,4,7
6544,6.15,0.88,5.71,5.09,146,4,7,24
6545,6.66,1.06,4.76,5.88,48,13,9,46
6546,5.76,4.51,1.86,7.7,140,2,6,25
6547,3.34,1.75,3.51,7.12,117,3,2,78
6548,4.86,1.37,9.04,8.94,236,9,7,29
6549,7.28,4.27,1.98,7.74,78,7,3,67
6550,7.66,3.71,4.5,6.69,16,11,8,93
6551,6.47,4.03,4.97,8.16,149,1,3,80
6552,8.81,1.36,5.64,8.31,32,10,9,85
6553,7.29,0.67,2.01,5.94,98,5,1,22
6554,5.01,2.66,5.35,8.05,200,5,6,85
6555,5.94,2.9,1.63,6.51,26,9,10,86
6556,3.69,2.94,5.19,6.67,87,12,7,9
6557,6.28,4.27,3.7,6.99,236,1,3,87
6558,8.72,0.42,3.27,6.3,201,1,6,49
6559,7.87,3.53,6.67,6.24,74,14,10,73
6560,9.3,1.18,4.53,8.08,95,10,3,96
6561,5.89,3.53,5.95,4.81,37,7,9,36
6562,9.19,1.93,6.01,5.42,67,7,6,100
6563,6.11,1.52,7.54,7.68,224,11,8,5
6564,9.44,1.77,2.58,6.71,27,8,4,90
6565,6.46,0.77,6.84,8.09,119,4,8,4
6566,7.91,2.55,5.03,7.27,130,14,5,24
6567,9.45,1.57,4.24,5.07,246,7,8,41
6568,6.11,3.44,2.7,6.88,53,6,2,14
6569,6.94,3.27,6.21,7.49,73,1,3,91
6570,9.08,4.53,3.16,7.1,46,2,10,12
6571,6.23,2.94,6.04,6.19,12,8,4,82
6572,3.86,3.12,8.86,6.44,23,6,1,44
6573,10.79,4.18,6.96,6.07,240,7,5,9
6574,5.56,1.75,7.78,5.08,144,8,3,66
6575,6.82,0.71,3.56,4.9,154,12,7,38
6576,8.81,2.74,6.53,7.31,207,5,2,96
6577,5.28,0.79,2.71,5.67,248,5,1,77
6578,4.48,5.44,4.53,7.55,92,2,2,57
6579,7.01,4.25,8.48,6.03,216,4,3,47
6580,2.91,5.1,3.78,5.09,176,11,10,55
6581,5.92,2.57,7.22,6.27,142,2,5,88
6582,6.99,3.16,7.03,9.52,88,7,6,2
6583,5.96,1.95,7.15,6.68,61,14,8,83
6584,3.41,3.56,2.47,7.64,118,14,4,18
6585,9.69,1.04,6.05,7.02,35,11,4,66
6586,6.71,0,4.69,4.97,176,9,2,90
6587,9.36,1.55,7.18,8.68,182,11,3,57
6588,5.98,0.75,1.69,6.48,86,2,3,64
6589,4.74,4.27,5.74,5.1,40,4,2,88
6590,7.04,4.68,5.45,6.13,214,11,1,27
6591,6.07,0.82,1.02,6.53,160,8,2,53
6592,4.14,4.05,3.23,7.77,49,9,5,59
6593,9.44,3.64,1.34,5.92,41,4,8,29
6594,5.26,0.62,3.55,10,110,8,5,72
6595,2.82,2.03,6.1,5.58,13,7,3,95
6596,9.16,1.8,5.39,7.6,90,13,7,98
6597,5.49,3.4,5.34,4.23,93,5,4,14
6598,5.28,1.03,2.92,6.64,183,4,7,68
6599,2.97,2.38,7.24,7.28,84,6,8,43
6600,9.98,1.68,4.96,5.34,51,6,3,29
6601,3.92,3.07,5.07,8.75,106,2,10,57
6602,6.62,2.24,6.88,7.36,176,3,1,33
6603,8.33,1.86,3.02,6.39,207,11,8,21
6604,7.34,2.24,5.46,7.35,112,6,6,41
6605,6.38,4.94,5.85,6.03,193,4,3,1
6606,3.1,2,3.91,8.43,56,3,9,27
6607,4.88,1.25,6.3,8.12,175,13,1,2
6608,6.88,3.2,5.95,7.29,27,4,8,64
6609,4.93,2.33,4.8,7.6,11,6,9,51
6610,6.91,0.8,4.74,4.88,114,3,10,54
6611,7.86,5.18,6.05,8.71,111,1,1,74
6612,8.43,2.08,6.58,6.67,191,14,9,74
6613,4.05,2.05,5.13,8.13,218,6,5,30
6614,10.89,2.69,7.24,7.77,97,2,5,1
6615,8.03,4.58,6.32,8.11,167,9,5,95
6616,6.5,0.48,1.42,5.44,244,6,1,99
6617,8.68,2.83,2.19,5.6,225,1,5,29
6618,11.23,5,7.36,9.72,13,11,10,13
6619,3.62,2.65,4.51,4.82,16,4,10,73
6620,6.05,1.02,5.33,5.37,216,5,6,43
6621,1.74,1.76,7.28,6.86,66,12,5,41
6622,6.89,2.75,4.99,6.86,39,8,6,75
6623,7.23,4.1,5.07,6.1,230,3,9,88
6624,6.42,2.09,3.26,7.6,181,11,7,89
6625,5.19,3.49,5.74,7.97,246,13,5,58
6626,2.4,0.78,6.17,6.78,214,9,10,77
6627,7.25,0.77,3.84,6.45,241,9,9,14
6628,9.41,1.92,3.16,6.77,240,12,5,41
6629,5.32,4.23,10.25,6.15,166,10,5,67
6630,7.38,2.58,4.81,4.59,99,11,6,54
6631,3.36,2.85,3.63,7.19,45,5,8,6
6632,7.41,2.83,6.41,7.8,108,4,1,46
6633,5.71,3.83,4.9,6.6,122,7,9,77
6634,4.98,1.77,2.83,3.86,185,13,8,1
6635,4.98,3.33,5.97,6.06,156,9,7,29
6636,5.71,1.5,3.29,7.98,200,6,5,78
6637,7.26,4.88,8.15,4.93,11,7,1,76
6638,3.88,1.54,5.99,7.7,151,1,7,26
6639,5.71,1.44,4.45,6.22,217,4,9,58
6640,6.42,3.16,5.22,6.78,122,2,3,87
6641,4.3,2.6,6.81,5.91,109,1,8,3
6642,10.09,2.89,5.37,5.32,113,13,3,60
6643,4.79,2.77,9.24,8.66,242,11,3,14
6644,5.16,1.19,7.27,7.86,232,7,7,98
6645,4.54,4.44,5.98,7.64,249,11,6,23
6646,10.1,3.57,3.13,7.98,121,10,5,62
6647,7.61,4.13,4.71,7.45,44,4,7,10
6648,4.63,1.87,5.96,8.03,223,2,9,4
6649,8.71,3,3.35,5.94,158,5,1,39
6650,6.9,2.74,7.59,8.59,229,7,10,74
6651,7.01,3.85,3.05,8.47,154,2,1,88
6652,5.81,3.89,3.73,7.29,91,7,5,34
6653,5,2.73,3.88,6.43,41,3,8,88
6654,7.18,0.68,6.49,5.21,160,14,7,25
6655,5.41,4.64,3.39,7.1,143,8,7,52
6656,10.13,3.17,1.4,8.99,38,7,3,15
6657,3.96,1.77,7.18,5.29,72,1,9,12
6658,9.57,2.99,4.11,8.12,207,9,5,1
6659,6.28,0.69,2.86,6.19,234,6,10,9
6660,7.1,3.77,3.49,6.3,134,12,3,59
6661,8.17,0.73,8.43,5.27,249,13,6,14
6662,5.24,2.23,3.69,5.82,105,4,8,31
6663,8.23,2.79,4.75,7.64,90,6,8,88
6664,1.08,3.75,4.11,7.8,141,2,4,53
6665,5.06,2.63,2.53,7.11,249,2,4,63
6666,4.65,3.26,3.51,6.15,67,8,9,10
6667,3.99,2.47,2.4,5.37,168,10,10,43
6668,6.07,2.46,6.91,6.88,159,5,2,18
6669,7.27,2.6,5.2,6.33,164,7,9,67
6670,7.91,2.27,9.97,7.07,127,1,8,59
6671,6.98,0.48,3.58,6.38,94,6,3,76
6672,5.17,1.58,3.28,6.42,93,11,2,99
6673,7.24,2.79,8.07,7.01,235,11,2,23
6674,6.75,2.2,7.12,7.26,96,10,1,86
6675,8.37,2.31,5.77,8.39,245,7,10,75
6676,8.05,2.11,2.77,6.36,25,10,9,46
6677,6.56,1.46,8.49,7.51,15,7,1,49
6678,4.71,1.91,4.86,9.14,217,10,2,23
6679,5.19,2.13,4.14,7.54,16,13,7,12
6680,5.4,2.51,7.29,8.31,23,3,5,29
6681,5.87,2.97,4.96,5.99,12,12,1,89
6682,7.04,2.28,2.67,5.86,234,9,4,88
6683,7.93,1.26,5.08,6.59,58,12,6,59
6684,6.4,0.82,3.44,6.73,45,9,8,53
6685,6.53,5.62,1,8.19,240,5,2,68
6686,6.79,1.14,3.24,5.85,38,9,10,63
6687,5.47,1.88,3.94,6.68,240,13,3,29
6688,4.65,3.12,2.69,8.2,141,11,7,3
6689,2.99,2.93,6.15,7.08,240,7,1,95
6690,5.11,3.13,3.45,6.79,177,7,7,89
6691,7.45,1.97,5.96,7.11,178,9,1,37
6692,5.09,2.79,2.53,5.33,159,2,8,63
6693,6.02,2.57,6.82,5.31,216,10,6,23
6694,7.43,2.13,2.45,4.74,141,5,10,49
6695,7.54,2.79,1,7.07,219,8,7,86
6696,4.34,3.77,7.47,7.99,130,8,2,93
6697,8.49,2.47,3.29,7.8,245,3,6,100
6698,8.75,2.48,8.51,8.29,32,5,5,77
6699,4.24,3.78,6.13,8.69,111,12,3,3
6700,4.85,3.65,6.58,6.99,141,4,9,22
6701,8.88,4.4,7.09,6.72,205,4,5,36
6702,6.21,0.39,5.23,8.72,27,2,8,10
6703,2.06,3.59,5.25,5.89,10,6,4,9
6704,3.7,3.22,7.56,5.27,41,12,6,56
6705,6,1.44,5.22,6.36,158,1,4,55
6706,4.17,2.8,3.54,6.21,175,8,4,19
6707,5.67,3.76,6.17,6.86,163,12,9,72
6708,6.56,1.51,1,5.69,50,10,5,33
6709,9.42,3.03,7.64,7.28,186,9,1,20
6710,5.92,3.55,7.68,6.06,94,11,7,94
6711,8.65,1.21,7.4,8.4,244,5,3,35
6712,9.36,2.33,7.32,5.25,102,13,3,31
6713,9.37,2.86,4.83,6.62,126,6,6,83
6714,7.07,1.54,4.79,6.36,178,1,3,50
6715,2.57,1.45,2.54,7.1,244,6,1,46
6716,7.42,2.34,8.5,8,105,1,6,78
6717,8.6,3.46,4.03,7.15,68,14,7,10
6718,6.34,3.27,5.68,6.63,141,5,5,67
6719,9.99,1.47,5.51,7.7,150,13,1,34
6720,8.22,3.28,2.32,7.9,70,9,2,51
6721,7.64,1.5,1.51,7.15,60,5,2,92
6722,8.67,0.57,5.01,7.3,172,14,10,83
6723,7.17,2.06,4.09,7.64,100,3,8,39
6724,1.51,3.85,4.82,4.66,74,12,8,90
6725,5.5,3.29,7.13,6.34,58,14,8,68
6726,8.89,2.5,5.45,7.29,186,4,2,12
6727,4.88,2,6.52,6.42,112,3,5,26
6728,6.05,2.03,5.89,6.43,151,4,5,71
6729,4.41,2.63,4.37,7.29,174,12,4,67
6730,10.07,1.22,3,7.32,39,12,8,90
6731,9.86,2.08,5.53,7.41,151,10,8,2
6732,4.73,2.24,5.17,5.77,212,14,9,12
6733,6.79,0.88,6.83,4.96,232,6,4,59
6734,5.14,1.49,4.7,7.85,101,3,1,32
6735,7.73,2.99,4.41,5.83,164,14,9,51
6736,7.52,2.51,4.54,5.75,71,5,1,11
6737,8.12,2.13,3.16,5.63,12,7,4,32
6738,7.16,1.41,7.89,8.3,207,1,10,64
6739,12.37,4.39,7.28,7.08,48,3,1,45
6740,4.44,1.49,2.57,7.25,28,11,3,79
6741,3.08,2.8,6.61,7.7,114,6,3,54
